Продукт,Калорийность,Белки,Жиры,Углеводы
        "Fats": "33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Купаты [Черкизово]",
        "Calories": "310 кКал",
        "Proteins": "15 г",
        "Fats": "26 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Купаты для Гриля [Черкизово]",
        "Calories": "202 кКал",
        "Proteins": "15 г",
        "Fats": "14 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Купаты с Луком [Черкизово]",
        "Calories": "373 кКал",
        "Proteins": "15 г",
        "Fats": "33 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Лопатка в Пряном Соусе с Яблоками [Черкизово]",
        "Calories": "180 кКал",
        "Proteins": "16 г",
        "Fats": "12 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Лопатка В Чесночном Маринаде Для Запекания [Черкизово]",
        "Calories": "119 кКал",
        "Proteins": "12 г",
        "Fats": "7 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Лопатка Свиная [Черкизово]",
        "Calories": "203 кКал",
        "Proteins": "17 г",
        "Fats": "15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лопатка Столичная [Черкизово]",
        "Calories": "113 кКал",
        "Proteins": "13 г",
        "Fats": "5 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Лопатка Фермерская [Черкизово]",
        "Calories": "113 кКал",
        "Proteins": "13 г",
        "Fats": "5 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Медальоны из Свиной Вырезки [Черкизово]",
        "Calories": "135 кКал",
        "Proteins": "18 г",
        "Fats": "7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной Орех из Куриных Грудок [Черкизово]",
        "Calories": "123 кКал",
        "Proteins": "15 г",
        "Fats": "7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окорок в Маринаде [Черкизово]",
        "Calories": "270 кКал",
        "Proteins": "16 г",
        "Fats": "22 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Окорок по-Тамбовски [Черкизово]",
        "Calories": "265 кКал",
        "Proteins": "18 г",
        "Fats": "21 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Окорок Свиной Охлажденный [Черкизово]",
        "Calories": "130 кКал",
        "Proteins": "19 г",
        "Fats": "6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Паштет [Черкизово]",
        "Calories": "229 кКал",
        "Proteins": "11 г",
        "Fats": "17 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Паштет Нежный с Грибами [Черкизово]",
        "Calories": "309 кКал",
        "Proteins": "10 г",
        "Fats": "29 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Поджарка Свиная [Черкизово]",
        "Calories": "303 кКал",
        "Proteins": "15 г",
        "Fats": "27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Прошутто [Черкизово]",
        "Calories": "366 кКал",
        "Proteins": "22 г",
        "Fats": "30 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Рёбрышки \"Сытные\" для Запекания [Черкизово]",
        "Calories": "416 кКал",
        "Proteins": "13 г",
        "Fats": "40 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Рёбрышки в Маринаде \"Аппетитные\" [Черкизово]",
        "Calories": "292 кКал",
        "Proteins": "17 г",
        "Fats": "24 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Рёбрышки в Маринаде [Черкизово]",
        "Calories": "220 кКал",
        "Proteins": "19 г",
        "Fats": "14,5 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Ребрышки из Корейки Свиные [Черкизово]",
        "Calories": "223 кКал",
        "Proteins": "13 г",
        "Fats": "19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребрышки по-Бельгийски [Черкизово]",
        "Calories": "220 кКал",
        "Proteins": "17 г",
        "Fats": "15,5 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Рёбрышки по-Бельгийски в Шоколадно-Пивном Соусе [Черкизово]",
        "Calories": "219 кКал",
        "Proteins": "17 г",
        "Fats": "15,5 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Рулет из Индейки Варено-Копченый [Черкизово]",
        "Calories": "90 кКал",
        "Proteins": "18 г",
        "Fats": "1,5 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Рулет по-Царски [Черкизово]",
        "Calories": "340 кКал",
        "Proteins": "12 г",
        "Fats": "32 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Рулька в Пиве по-Немецки [Черкизово]",
        "Calories": "140 кКал",
        "Proteins": "16 г",
        "Fats": "7 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Рулька в Специях [Черкизово]",
        "Calories": "375 кКал",
        "Proteins": "13 г",
        "Fats": "35 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Рулька Свиная [Черкизово]",
        "Calories": "322 кКал",
        "Proteins": "13 г",
        "Fats": "30 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сальчичон Колбаса Сырокопченая [Черкизово]",
        "Calories": "366 кКал",
        "Proteins": "17 г",
        "Fats": "34 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Салями [Черкизово]",
        "Calories": "450 кКал",
        "Proteins": "23 г",
        "Fats": "38 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Салями из Индейки [Черкизово]",
        "Calories": "388 кКал",
        "Proteins": "27 г",
        "Fats": "28 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Салями по-Черкизовски [Черкизово]",
        "Calories": "434 кКал",
        "Proteins": "25 г",
        "Fats": "34 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Салями Фламенко [Черкизово]",
        "Calories": "416 кКал",
        "Proteins": "22 г",
        "Fats": "35 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Сардельки Сытные [Черкизово]",
        "Calories": "196 кКал",
        "Proteins": "10 г",
        "Fats": "12 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Свинина для Жарки [Черкизово]",
        "Calories": "363 кКал",
        "Proteins": "12 г",
        "Fats": "35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина Домашняя в Специях [Черкизово]",
        "Calories": "521 кКал",
        "Proteins": "11 г",
        "Fats": "53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина Фермерская [Черкизово]",
        "Calories": "192 кКал",
        "Proteins": "18 г",
        "Fats": "12 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Сервелат Венский [Черкизово]",
        "Calories": "207 кКал",
        "Proteins": "10 г",
        "Fats": "15 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Сервелат Гост [Черкизово]",
        "Calories": "487 кКал",
        "Proteins": "16 г",
        "Fats": "47 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сервилат Премиум [Черкизово]",
        "Calories": "487 кКал",
        "Proteins": "16 г",
        "Fats": "47 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сосиска Молочная [Черкизово]",
        "Calories": "249 кКал",
        "Proteins": "10 г",
        "Fats": "21 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Сосиски Аппетитные Классические [Черкизово]",
        "Calories": "216 кКал",
        "Proteins": "10 г",
        "Fats": "16 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Сосиски Венские [Черкизово]",
        "Calories": "239 кКал",
        "Proteins": "11 г",
        "Fats": "19 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Сосиски Докторские [Черкизово]",
        "Calories": "204 кКал",
        "Proteins": "10,5 г",
        "Fats": "18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сосиски Докторские Пмо [Черкизово]",
        "Calories": "225 кКал",
        "Proteins": "10 г",
        "Fats": "17 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Сосиски Классические со Свининой ПМО [Черкизово]",
        "Calories": "193 кКал",
        "Proteins": "11 г",
        "Fats": "13 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Сосиски Копчёные по-Черкизовски [Черкизово]",
        "Calories": "226 кКал",
        "Proteins": "11 г",
        "Fats": "18 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Сосиски Кремлёвские [Черкизово]",
        "Calories": "248 кКал",
        "Proteins": "12 г",
        "Fats": "20 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Сосиски Куриные [Черкизово]",
        "Calories": "180 кКал",
        "Proteins": "12 г",
        "Fats": "12 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Сосиски Молочные [Черкизово]",
        "Calories": "296 кКал",
        "Proteins": "11 г",
        "Fats": "28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сосиски Молочные Гост [Черкизово]",
        "Calories": "296 кКал",
        "Proteins": "11 г",
        "Fats": "28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сосиски Молочные Оригинальные [Черкизово]",
        "Calories": "176 кКал",
        "Proteins": "10 г",
        "Fats": "12 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Сосиски Молочные по-Черкизовски [Черкизово]",
        "Calories": "249 кКал",
        "Proteins": "10 г",
        "Fats": "21 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Сосиски Мясные по-Черкизовски [Черкизово]",
        "Calories": "287 кКал",
        "Proteins": "12 г",
        "Fats": "25 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сосиски Особенные с Говядиной [Черкизово]",
        "Calories": "225 кКал",
        "Proteins": "11 г",
        "Fats": "17 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Сосиски Сливочные [Черкизово]",
        "Calories": "211 кКал",
        "Proteins": "10 г",
        "Fats": "19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сосиски Сливочные по-Черкизовски [Черкизово]",
        "Calories": "249 кКал",
        "Proteins": "10 г",
        "Fats": "21 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Сосиски Фермерские [Черкизово]",
        "Calories": "187 кКал",
        "Proteins": "9,5 г",
        "Fats": "13 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Стейк из Корейки [Черкизово]",
        "Calories": "143 кКал",
        "Proteins": "20 г",
        "Fats": "7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Стейк из Шейки в Сливочно-Чесночном Маринаде [Черкизово]",
        "Calories": "256 кКал",
        "Proteins": "17 г",
        "Fats": "20 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Стейк из Шейки Свиной [Черкизово]",
        "Calories": "290 кКал",
        "Proteins": "14 г",
        "Fats": "26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Стейк Свиной на Косточке Чалагач [Черкизово]",
        "Calories": "175 кКал",
        "Proteins": "19 г",
        "Fats": "11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Суджук Армянский с Коньяком [Черкизово]",
        "Calories": "549 кКал",
        "Proteins": "27 г",
        "Fats": "49 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Уши Свиные с Чесноком [Черкизово]",
        "Calories": "219 кКал",
        "Proteins": "19 г",
        "Fats": "15 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Фарш Говяжий [Черкизово]",
        "Calories": "230 кКал",
        "Proteins": "17 г",
        "Fats": "18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш Деревенский [Черкизово]",
        "Calories": "290 кКал",
        "Proteins": "14 г",
        "Fats": "26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш Домашний [Черкизово]",
        "Calories": "303 кКал",
        "Proteins": "15 г",
        "Fats": "27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш Свиной [Черкизово]",
        "Calories": "363 кКал",
        "Proteins": "12 г",
        "Fats": "35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фермерская Корейка [Черкизово]",
        "Calories": "121 кКал",
        "Proteins": "15 г",
        "Fats": "5 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Филе Малое Грудки Индейки [Черкизово]",
        "Calories": "130 кКал",
        "Proteins": "22,5 г",
        "Fats": "4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фрикадельки Домашние [Черкизово]",
        "Calories": "363 кКал",
        "Proteins": "12 г",
        "Fats": "35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фрикадельки Классические [Черкизово]",
        "Calories": "144 кКал",
        "Proteins": "17 г",
        "Fats": "8 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Фрикадельки Классические из Говядины [Черкизово]",
        "Calories": "218 кКал",
        "Proteins": "13 г",
        "Fats": "18 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Шашлык из Вырезки Свиной [Черкизово]",
        "Calories": "138 кКал",
        "Proteins": "20 г",
        "Fats": "6 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Шейка Брюссельская [Черкизово]",
        "Calories": "230 кКал",
        "Proteins": "18,5 г",
        "Fats": "16,5 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Шейка в Маринаде для Запекания [Черкизово]",
        "Calories": "379 кКал",
        "Proteins": "14 г",
        "Fats": "35 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Шейка Парижская [Черкизово]",
        "Calories": "180 кКал",
        "Proteins": "14,5 г",
        "Fats": "13 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Шейка Свиная [Черкизово]",
        "Calories": "290 кКал",
        "Proteins": "14 г",
        "Fats": "26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Шейка Свиная в Маринаде [Черкизово]",
        "Calories": "379 кКал",
        "Proteins": "14 г",
        "Fats": "35 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Шницель в Маринаде [Черкизово]",
        "Calories": "311 кКал",
        "Proteins": "15 г",
        "Fats": "27 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Шницель Свиной Охлажденный [Черкизово]",
        "Calories": "130 кКал",
        "Proteins": "19 г",
        "Fats": "6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эскалоп в Маринаде [Черкизово]",
        "Calories": "301 кКал",
        "Proteins": "17 г",
        "Fats": "25 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Эскалоп Свиной Охлажденный [Черкизово]",
        "Calories": "217 кКал",
        "Proteins": "16 г",
        "Fats": "17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эскалоп Сочный с Пряными Травами [Черкизово]",
        "Calories": "125 кКал",
        "Proteins": "20 г",
        "Fats": "5 г",
        "Urglevodi": "0 г"
    }
]
