Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Proteins": "5,2 г",
        "Fats": "31,8 г",
        "Urglevodi": "37,1 г"
    },
    {
        "Title": "Арахис в Кокосовой Глазури [Ашан]",
        "Calories": "339 кКал",
        "Proteins": "10 г",
        "Fats": "26 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Арахис в Кунжуте [Ашан]",
        "Calories": "480 кКал",
        "Proteins": "14 г",
        "Fats": "28 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Арахис в Молочном Шоколаде [Ашан]",
        "Calories": "488 кКал",
        "Proteins": "8,3 г",
        "Fats": "23,2 г",
        "Urglevodi": "64,5 г"
    },
    {
        "Title": "Арахис в Сахаре [Ашан]",
        "Calories": "460 кКал",
        "Proteins": "7,5 г",
        "Fats": "15 г",
        "Urglevodi": "75 г"
    },
    {
        "Title": "Арахис в Сырной Корочке [Ашан]",
        "Calories": "498 кКал",
        "Proteins": "13 г",
        "Fats": "32,8 г",
        "Urglevodi": "37,7 г"
    },
    {
        "Title": "Арахис в Хрустящей Корочке Васаби [Ашан]",
        "Calories": "498 кКал",
        "Proteins": "13 г",
        "Fats": "32,8 г",
        "Urglevodi": "37,7 г"
    },
    {
        "Title": "Арахис Жареный Солёный [Ашан]",
        "Calories": "640 кКал",
        "Proteins": "25 г",
        "Fats": "52 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Арахис Необжаренный Несоленый [Ашан]",
        "Calories": "561 кКал",
        "Proteins": "27,9 г",
        "Fats": "47,9 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Арахис с Васаби [Ашан]",
        "Calories": "225 кКал",
        "Proteins": "16 г",
        "Fats": "31 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Арахис Соленый Жареный [Ашан]",
        "Calories": "640 кКал",
        "Proteins": "25 г",
        "Fats": "52 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Арахис Сырой Очищенный [Ашан]",
        "Calories": "550 кКал",
        "Proteins": "26 г",
        "Fats": "45 г",
        "Urglevodi": "8,5 г"
    },
    {
        "Title": "Ассорти из Морепродуктов [Ашан]",
        "Calories": "54 кКал",
        "Proteins": "8,6 г",
        "Fats": "1,4 г",
        "Urglevodi": "1,6 г"
    },
    {
        "Title": "Ассорти из Морепродуктов с/М [Ашан]",
        "Calories": "69 кКал",
        "Proteins": "7,9 г",
        "Fats": "0,9 г",
        "Urglevodi": "7,4 г"
    },
    {
        "Title": "Ассорти из Тропических Фруктов [Ашан]",
        "Calories": "60 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Ассорти Куриное [Ашан]",
        "Calories": "197 кКал",
        "Proteins": "14,2 г",
        "Fats": "10,3 г",
        "Urglevodi": "11,6 г"
    },
    {
        "Title": "Багет 8 Злаков [Ашан]",
        "Calories": "253 кКал",
        "Proteins": "13 г",
        "Fats": "5 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Багет Ароматный с Солодом и Кориандром [Ашан]",
        "Calories": "229 кКал",
        "Proteins": "6,1 г",
        "Fats": "1,1 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Багет Гурман [Ашан]",
        "Calories": "240 кКал",
        "Proteins": "8 г",
        "Fats": "1 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Багет Гурман Фитнес [Ашан]",
        "Calories": "200 кКал",
        "Proteins": "6 г",
        "Fats": "1 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Багет Здоровье [Ашан]",
        "Calories": "200 кКал",
        "Proteins": "6 г",
        "Fats": "1 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Багет Луковый [Ашан]",
        "Calories": "245 кКал",
        "Proteins": "7 г",
        "Fats": "1 г",
        "Urglevodi": "50 г"
    },
    {
        "Title": "Багет Мексиканский [Ашан]",
        "Calories": "253 кКал",
        "Proteins": "8,2 г",
        "Fats": "1,2 г",
        "Urglevodi": "51,3 г"
    },
    {
        "Title": "Багет Парижский [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Багет Пряный Аромат [Ашан]",
        "Calories": "231 кКал",
        "Proteins": "8,3 г",
        "Fats": "0,9 г",
        "Urglevodi": "46,5 г"
    },
    {
        "Title": "Багет Пшенично-Ржаной [Ашан]",
        "Calories": "283 кКал",
        "Proteins": "9,5 г",
        "Fats": "4,9 г",
        "Urglevodi": "49,3 г"
    },
    {
        "Title": "Багет Пшеничный с Кунжутом [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Багет Пшеничный с Луком [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Багет Ржано-Пшеничный [Ашан]",
        "Calories": "212 кКал",
        "Proteins": "6,6 г",
        "Fats": "1,4 г",
        "Urglevodi": "39,1 г"
    },
    {
        "Title": "Багет с Курицей [Ашан]",
        "Calories": "215 кКал",
        "Proteins": "23 г",
        "Fats": "11 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Багет с Луком [Ашан]",
        "Calories": "225 кКал",
        "Proteins": "8,3 г",
        "Fats": "1,3 г",
        "Urglevodi": "48,1 г"
    },
    {
        "Title": "Багет с Отрубями [Ашан]",
        "Calories": "254 кКал",
        "Proteins": "8,8 г",
        "Fats": "4,2 г",
        "Urglevodi": "49,8 г"
    },
    {
        "Title": "Багет с Травами [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "6,5 г",
        "Fats": "10,4 г",
        "Urglevodi": "45,1 г"
    },
    {
        "Title": "Багет с Чесноком [Ашан]",
        "Calories": "303 кКал",
        "Proteins": "6,7 г",
        "Fats": "11 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Багет со Злаками и Чесноком [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "6,5 г",
        "Fats": "10,4 г",
        "Urglevodi": "45,1 г"
    },
    {
        "Title": "Багет Традиционный [Ашан]",
        "Calories": "314 кКал",
        "Proteins": "9,6 г",
        "Fats": "1,8 г",
        "Urglevodi": "68,6 г"
    },
    {
        "Title": "Багет Французский [Ашан]",
        "Calories": "255 кКал",
        "Proteins": "8,1 г",
        "Fats": "1 г",
        "Urglevodi": "53,3 г"
    },
    {
        "Title": "Багет Французский с Чесночным Маслом [Ашан]",
        "Calories": "321 кКал",
        "Proteins": "7 г",
        "Fats": "13 г",
        "Urglevodi": "43,7 г"
    },
    {
        "Title": "Багет Чико [Ашан]",
        "Calories": "328 кКал",
        "Proteins": "7 г",
        "Fats": "12,7 г",
        "Urglevodi": "46,4 г"
    },
    {
        "Title": "Багет Шпинатный [Ашан]",
        "Calories": "80 кКал",
        "Proteins": "1 г",
        "Fats": "2 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Баклажаны По-Гречески [Ашан]",
        "Calories": "45 кКал",
        "Proteins": "1,1 г",
        "Fats": "1 г",
        "Urglevodi": "7,8 г"
    },
    {
        "Title": "Баклажаны по-Итальянски [Ашан]",
        "Calories": "65 кКал",
        "Proteins": "1 г",
        "Fats": "3 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Баклажаны по-Корейски [Ашан]",
        "Calories": "96 кКал",
        "Proteins": "1,3 г",
        "Fats": "7,1 г",
        "Urglevodi": "6,7 г"
    },
    {
        "Title": "Баклажаны с Паприкой [Ашан]",
        "Calories": "96 кКал",
        "Proteins": "1,2 г",
        "Fats": "7 г",
        "Urglevodi": "7,6 г"
    },
    {
        "Title": "Балык Свиной [Ашан]",
        "Calories": "158 кКал",
        "Proteins": "17 г",
        "Fats": "10 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бальзамический Уксус [Ашан]",
        "Calories": "122 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "29,2 г"
    },
    {
        "Title": "Банан [Ашан]",
        "Calories": "96 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "21 г"
    },
    {
        "Title": "Банановые Чипсы [Ашан]",
        "Calories": "339 кКал",
        "Proteins": "4,7 г",
        "Fats": "31 г",
        "Urglevodi": "53,6 г"
    },
    {
        "Title": "Баранина Тазобедренная Часть [Ашан]",
        "Calories": "198 кКал",
        "Proteins": "16,1 г",
        "Fats": "14,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Баранки Сдобные с Маком [Ашан]",
        "Calories": "380 кКал",
        "Proteins": "8,5 г",
        "Fats": "8,5 г",
        "Urglevodi": "69 г"
    },
    {
        "Title": "Батат [Ашан]",
        "Calories": "61 кКал",
        "Proteins": "2 г",
        "Fats": "0 г",
        "Urglevodi": "14,6 г"
    },
    {
        "Title": "Батон [Ашан]",
        "Calories": "263 кКал",
        "Proteins": "7,5 г",
        "Fats": "2,9 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Батон Арбатский [Ашан]",
        "Calories": "268 кКал",
        "Proteins": "8,3 г",
        "Fats": "2,2 г",
        "Urglevodi": "52,4 г"
    },
    {
        "Title": "Батон Домашний [Ашан]",
        "Calories": "262 кКал",
        "Proteins": "8,3 г",
        "Fats": "1,7 г",
        "Urglevodi": "52,4 г"
    },
    {
        "Title": "Батон Нарезной [Ашан]",
        "Calories": "263 кКал",
        "Proteins": "7,7 г",
        "Fats": "2,9 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Батон с Изюмом [Ашан]",
        "Calories": "279 кКал",
        "Proteins": "10 г",
        "Fats": "4,9 г",
        "Urglevodi": "48,8 г"
    },
    {
        "Title": "Батон с Солодом и Кориандром [Ашан]",
        "Calories": "259 кКал",
        "Proteins": "6,1 г",
        "Fats": "1,1 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Батончик Barre Chocolat Noir [Ашан]",
        "Calories": "86 кКал",
        "Proteins": "1,6 г",
        "Fats": "2,9 г",
        "Urglevodi": "13,4 г"
    },
    {
        "Title": "Батончик Энерджи-Мик [Ашан]",
        "Calories": "400 кКал",
        "Proteins": "11 г",
        "Fats": "18 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Батончики Мюсли Зеленое Яблоко [Ашан]",
        "Calories": "391 кКал",
        "Proteins": "5 г",
        "Fats": "6,2 г",
        "Urglevodi": "74,9 г"
    },
    {
        "Title": "Батончики Мюсли Красные Фрукты [Ашан]",
        "Calories": "388 кКал",
        "Proteins": "5,2 г",
        "Fats": "8,9 г",
        "Urglevodi": "71,8 г"
    },
    {
        "Title": "Батончики Мюсли Шоколадные [Ашан]",
        "Calories": "87 кКал",
        "Proteins": "1,1 г",
        "Fats": "2,4 г",
        "Urglevodi": "14,9 г"
    },
    {
        "Title": "Бедра Куриные [Ашан]",
        "Calories": "145 кКал",
        "Proteins": "15 г",
        "Fats": "11 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Бедро Индейки Гриль [Ашан]",
        "Calories": "132 кКал",
        "Proteins": "15 г",
        "Fats": "8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Безе Меренги [Ашан]",
        "Calories": "389 кКал",
        "Proteins": "4,5 г",
        "Fats": "0 г",
        "Urglevodi": "92,7 г"
    },
    {
        "Title": "Бекон Копчено-Вареный [Ашан]",
        "Calories": "446 кКал",
        "Proteins": "8 г",
        "Fats": "46 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Белый Грейпфрут [Ашан]",
        "Calories": "33 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,1 г",
        "Urglevodi": "8,4 г"
    },
    {
        "Title": "Бельгийские Вафли [Ашан]",
        "Calories": "399 кКал",
        "Proteins": "7,6 г",
        "Fats": "19,6 г",
        "Urglevodi": "55,3 г"
    },
    {
        "Title": "Бельгийские Вафли со Сгущеным Молоком [Ашан]",
        "Calories": "339 кКал",
        "Proteins": "7,6 г",
        "Fats": "19,6 г",
        "Urglevodi": "55,3 г"
    },
    {
        "Title": "Беляш с Мясом [Ашан]",
        "Calories": "402 кКал",
        "Proteins": "11,6 г",
        "Fats": "24,2 г",
        "Urglevodi": "33,7 г"
    },
    {
        "Title": "Бефстроганов из Телятины [Ашан]",
        "Calories": "100 кКал",
        "Proteins": "19,5 г",
        "Fats": "2,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Био Овощной Суп-Пюре [Ашан]",
        "Calories": "25 кКал",
        "Proteins": "1 г",
        "Fats": "1 г",
        "Urglevodi": "2,7 г"
    },
    {
        "Title": "Био Соевый Натуральный Напиток [Ашан]",
        "Calories": "36 кКал",
        "Proteins": "3,5 г",
        "Fats": "2 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Био-Йогурт 1% [Ашан]",
        "Calories": "40 кКал",
        "Proteins": "3,2 г",
        "Fats": "1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Био-Йогурт Инжир-Чиа [Ашан]",
        "Calories": "83 кКал",
        "Proteins": "3,3 г",
        "Fats": "2 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Био-Йогурт Малина [Ашан]",
        "Calories": "83 кКал",
        "Proteins": "3,3 г",
        "Fats": "2 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Био-Йогурт Чернослив-Злаки [Ашан]",
        "Calories": "83 кКал",
        "Proteins": "3,3 г",
        "Fats": "2 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Биойогурт [Ашан]",
        "Calories": "40 кКал",
        "Proteins": "3,2 г",
        "Fats": "1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Биокефир 1% [Ашан]",
        "Calories": "36 кКал",
        "Proteins": "3,1 г",
        "Fats": "1 г",
        "Urglevodi": "3,6 г"
    },
    {
        "Title": "Бисквитное Пирожное \"Какао-Молоко\" [Ашан]",
        "Calories": "435 кКал",
        "Proteins": "5,8 г",
        "Fats": "21,9 г",
        "Urglevodi": "52,9 г"
    },
    {
        "Title": "Бисквитные Палочки [Ашан]",
        "Calories": "519 кКал",
        "Proteins": "6,4 г",
        "Fats": "27,1 г",
        "Urglevodi": "61,2 г"
    },
    {
        "Title": "Бифидум Бактерин [Ашан]",
        "Calories": "49 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Бифидус Натуральный [Ашан]",
        "Calories": "64 кКал",
        "Proteins": "3,8 г",
        "Fats": "3,5 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Бифштекс Говяжий \"Фермерский\" [Ашан]",
        "Calories": "160 кКал",
        "Proteins": "18 г",
        "Fats": "10 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бифштекс Говяжий [Ашан]",
        "Calories": "160 кКал",
        "Proteins": "18 г",
        "Fats": "10 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бифштекс из Говядины [Ашан]",
        "Calories": "107 кКал",
        "Proteins": "20 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бифштекс из Мраморной Говядины [Ашан]",
        "Calories": "180 кКал",
        "Proteins": "18 г",
        "Fats": "12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бифштекс с Беконом по-Итальянски Фермерский [Ашан]",
        "Calories": "190 кКал",
        "Proteins": "14 г",
        "Fats": "15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бифштекс с Яйцом [Ашан]",
        "Calories": "326 кКал",
        "Proteins": "26,1 г",
        "Fats": "24 г",
        "Urglevodi": "1,6 г"
    },
    {
        "Title": "Блинчики без Начинки [Ашан]",
        "Calories": "206 кКал",
        "Proteins": "8 г",
        "Fats": "4,7 г",
        "Urglevodi": "32,9 г"
    },
    {
        "Title": "Блинчики с Абрикосовой Начинкой [Ашан]",
        "Calories": "221 кКал",
        "Proteins": "4,4 г",
        "Fats": "3,3 г",
        "Urglevodi": "43,5 г"
    },
    {
        "Title": "Блинчики с Варёной Сгущёнкой [Ашан]",
        "Calories": "292 кКал",
        "Proteins": "5,7 г",
        "Fats": "11,7 г",
        "Urglevodi": "40,9 г"
    },
    {
        "Title": "Блинчики с Ветчиной и Сыром [Ашан]",
        "Calories": "198 кКал",
        "Proteins": "9,8 г",
        "Fats": "11,3 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Блинчики с Вишневой Начинкой [Ашан]",
        "Calories": "137 кКал",
        "Proteins": "2,6 г",
        "Fats": "1,1 г",
        "Urglevodi": "29,5 г"
    },
    {
        "Title": "Блинчики с Вишней [Ашан]",
        "Calories": "187 кКал",
        "Proteins": "3,8 г",
        "Fats": "2,2 г",
        "Urglevodi": "38,1 г"
    },
    {
        "Title": "Блинчики с Курицей [Ашан]",
        "Calories": "212 кКал",
        "Proteins": "11 г",
        "Fats": "8,4 г",
        "Urglevodi": "23,2 г"
    },
    {
        "Title": "Блинчики с Мясом [Ашан]",
        "Calories": "253 кКал",
        "Proteins": "12 г",
        "Fats": "11,7 г",
        "Urglevodi": "25 г"
    },
    {
        "Title": "Блинчики с Творогом [Ашан]",
        "Calories": "178 кКал",
        "Proteins": "9,3 г",
        "Fats": "5 г",
        "Urglevodi": "23,9 г"
    },
    {
        "Title": "Блинчики Яблоко, Лимон, Корица [Ашан]",
        "Calories": "192 кКал",
        "Proteins": "4,1 г",
        "Fats": "2,2 г",
        "Urglevodi": "38,9 г"
    },
    {
        "Title": "Блины Простые [Ашан]",
        "Calories": "178 кКал",
        "Proteins": "4,6 г",
        "Fats": "3,2 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Бородинские Традиции с Солодом [Ашан]",
        "Calories": "216 кКал",
        "Proteins": "7,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "43,3 г"
    },
    {
        "Title": "Борщ Говядина [Ашан]",
        "Calories": "73 кКал",
        "Proteins": "3,3 г",
        "Fats": "3,3 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Бостон (Крем Ваниль) [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "3,5 г",
        "Fats": "17 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Бразильский Орех [Ашан]",
        "Calories": "590 кКал",
        "Proteins": "13 г",
        "Fats": "62 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Брауни [Ашан]",
        "Calories": "437 кКал",
        "Proteins": "4,9 г",
        "Fats": "24 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Бретонские Галеты со Сливочным Маслом [Ашан]",
        "Calories": "520 кКал",
        "Proteins": "6,5 г",
        "Fats": "26,5 г",
        "Urglevodi": "63 г"
    },
    {
        "Title": "Брецель с Солью [Ашан]",
        "Calories": "250 кКал",
        "Proteins": "7 г",
        "Fats": "3 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Бри Де Фамиль [Ашан]",
        "Calories": "280 кКал",
        "Proteins": "18 г",
        "Fats": "23 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бриош Парижский [Ашан]",
        "Calories": "327 кКал",
        "Proteins": "8,7 г",
        "Fats": "7,9 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Бриош Руанский [Ашан]",
        "Calories": "338 кКал",
        "Proteins": "8,5 г",
        "Fats": "8,8 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Бриошь с Шоколадом [Ашан]",
        "Calories": "350 кКал",
        "Proteins": "8,5 г",
        "Fats": "9 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Бриут с Куриной Грудкой [Ашан]",
        "Calories": "320 кКал",
        "Proteins": "10,5 г",
        "Fats": "16,3 г",
        "Urglevodi": "32,2 г"
    },
    {
        "Title": "Брокколи [Ашан]",
        "Calories": "24 кКал",
        "Proteins": "2,7 г",
        "Fats": "0,4 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Брокколи Замороженная [Ашан]",
        "Calories": "26 кКал",
        "Proteins": "2,8 г",
        "Fats": "0,5 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Брокколи на Пару [Ашан]",
        "Calories": "33 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,4 г",
        "Urglevodi": "5,1 г"
    },
    {
        "Title": "Брюссельская Капуста Замороженная [Ашан]",
        "Calories": "45 кКал",
        "Proteins": "5 г",
        "Fats": "0 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Бублик с Кунжутом [Ашан]",
        "Calories": "177 кКал",
        "Proteins": "5 г",
        "Fats": "5 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Бублик с Маком [Ашан]",
        "Calories": "177 кКал",
        "Proteins": "5 г",
        "Fats": "5 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Буженина [Ашан]",
        "Calories": "250 кКал",
        "Proteins": "10 г",
        "Fats": "23 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Буженина Запеченая [Ашан]",
        "Calories": "308 кКал",
        "Proteins": "14 г",
        "Fats": "28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Буженина Купеческая [Ашан]",
        "Calories": "273 кКал",
        "Proteins": "12 г",
        "Fats": "25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Булгур [Ашан]",
        "Calories": "370 кКал",
        "Proteins": "12 г",
        "Fats": "1,5 г",
        "Urglevodi": "76 г"
    },
    {
        "Title": "Булгур Био [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "13,2 г",
        "Fats": "1,7 г",
        "Urglevodi": "63 г"
    },
    {
        "Title": "Булка с Корицей и Миндалём [Ашан]",
        "Calories": "398 кКал",
        "Proteins": "9,3 г",
        "Fats": "8,9 г",
        "Urglevodi": "68 г"
    },
    {
        "Title": "Булка Французская [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Булочка [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Булочка 8 Злаков [Ашан]",
        "Calories": "227 кКал",
        "Proteins": "13,9 г",
        "Fats": "5,3 г",
        "Urglevodi": "43,7 г"
    },
    {
        "Title": "Булочка Баварская [Ашан]",
        "Calories": "195 кКал",
        "Proteins": "5,5 г",
        "Fats": "1,5 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Булочка Бургер Дарк [Ашан]",
        "Calories": "249 кКал",
        "Proteins": "6,1 г",
        "Fats": "4,5 г",
        "Urglevodi": "46,1 г"
    },
    {
        "Title": "Булочка Гурман [Ашан]",
        "Calories": "240 кКал",
        "Proteins": "8,5 г",
        "Fats": "1 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Булочка Даллас [Ашан]",
        "Calories": "402 кКал",
        "Proteins": "8,5 г",
        "Fats": "16,9 г",
        "Urglevodi": "54,2 г"
    },
    {
        "Title": "Булочка Кайзерка [Ашан]",
        "Calories": "232 кКал",
        "Proteins": "7 г",
        "Fats": "1,7 г",
        "Urglevodi": "47,2 г"
    },
    {
        "Title": "Булочка Кукурузная [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "12 г",
        "Fats": "2,5 г",
        "Urglevodi": "28,5 г"
    },
    {
        "Title": "Булочка Отрубная [Ашан]",
        "Calories": "240 кКал",
        "Proteins": "7,5 г",
        "Fats": "3,5 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Булочка по-Деревенски [Ашан]",
        "Calories": "262 кКал",
        "Proteins": "8,8 г",
        "Fats": "1,1 г",
        "Urglevodi": "54,4 г"
    },
    {
        "Title": "Булочка Пряный Аромат [Ашан]",
        "Calories": "216 кКал",
        "Proteins": "7,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "43,3 г"
    },
    {
        "Title": "Булочка Пшенично-Ржаная [Ашан]",
        "Calories": "223 кКал",
        "Proteins": "7,5 г",
        "Fats": "1 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Булочка Ржано-Пшеничная [Ашан]",
        "Calories": "204 кКал",
        "Proteins": "6,8 г",
        "Fats": "1,2 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Булочка с Изюмом [Ашан]",
        "Calories": "263 кКал",
        "Proteins": "7,5 г",
        "Fats": "2,9 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Булочка с Кунжутом [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Булочка с Луком [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Булочка с Семгой [Ашан]",
        "Calories": "180 кКал",
        "Proteins": "10,3 г",
        "Fats": "13,8 г",
        "Urglevodi": "23,1 г"
    },
    {
        "Title": "Булочка с Солодом и Кориандром [Ашан]",
        "Calories": "249 кКал",
        "Proteins": "6,1 г",
        "Fats": "1,1 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Булочка с Сыром [Ашан]",
        "Calories": "249 кКал",
        "Proteins": "4,7 г",
        "Fats": "14,5 г",
        "Urglevodi": "20,2 г"
    },
    {
        "Title": "Булочка Техас [Ашан]",
        "Calories": "416 кКал",
        "Proteins": "8,4 г",
        "Fats": "16,2 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Булочное Изделие Кукурузное [Ашан]",
        "Calories": "273 кКал",
        "Proteins": "11 г",
        "Fats": "4,8 г",
        "Urglevodi": "46,4 г"
    },
    {
        "Title": "Бургер Говяжий [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "10 г",
        "Fats": "29 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бургер из Телятины [Ашан]",
        "Calories": "89 кКал",
        "Proteins": "16 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бурек с Брокколи [Ашан]",
        "Calories": "230 кКал",
        "Proteins": "8 г",
        "Fats": "11 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Бурек с Яблочной Начинкой [Ашан]",
        "Calories": "290 кКал",
        "Proteins": "6 г",
        "Fats": "9 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Буреки Курица с Паприкой [Ашан]",
        "Calories": "249 кКал",
        "Proteins": "7,8 г",
        "Fats": "1,3 г",
        "Urglevodi": "51,1 г"
    },
    {
        "Title": "Бурый Рис [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "7,5 г",
        "Fats": "2 г",
        "Urglevodi": "73 г"
    },
    {
        "Title": "Бутерброд с Курицей [Ашан]",
        "Calories": "130 кКал",
        "Proteins": "8,5 г",
        "Fats": "7,5 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Ванильный Соевый Био Напиток [Ашан]",
        "Calories": "61 кКал",
        "Proteins": "3,7 г",
        "Fats": "2 г",
        "Urglevodi": "6,8 г"
    },
    {
        "Title": "Вареники с Картофелем и Грибами [Ашан]",
        "Calories": "170 кКал",
        "Proteins": "5,5 г",
        "Fats": "3,5 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "Вареники с Картошкой [Ашан]",
        "Calories": "174 кКал",
        "Proteins": "1,7 г",
        "Fats": "3,3 г",
        "Urglevodi": "26,9 г"
    },
    {
        "Title": "Вареники с Творогом [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "12 г",
        "Fats": "5 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Варенье из Апельсинов [Ашан]",
        "Calories": "238 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,1 г",
