Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Двойной Чизбургер Де Люкс [Макдоналдс]",
        "Calories": "674 кКал",
        "Proteins": "38 г",
        "Fats": "36 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Двойной Чизбургер Фреш [Макдоналдс]",
        "Calories": "440 кКал",
        "Proteins": "24 г",
        "Fats": "24 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Двойной Эгг Макмаффин с Яйцом и Свиной Котлетой [Макдоналдс]",
        "Calories": "628 кКал",
        "Proteins": "38 г",
        "Fats": "40 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "Двойной Эспрессо [Макдоналдс]",
        "Calories": "2 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Дер Бургер [Макдоналдс]",
        "Calories": "345 кКал",
        "Proteins": "15 г",
        "Fats": "17 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "Десерт А-Ля Мод [Макдоналдс]",
        "Calories": "508 кКал",
        "Proteins": "9,3 г",
        "Fats": "15 г",
        "Urglevodi": "83 г"
    },
    {
        "Title": "Десерт Вафельный Рожок [Макдоналдс]",
        "Calories": "135 кКал",
        "Proteins": "3 г",
        "Fats": "4 г",
        "Urglevodi": "22 г"
    },
    {
        "Title": "Десерт Вафельный рожок McDonalds [Макдоналдс]",
        "Calories": "135 кКал",
        "Proteins": "3 г",
        "Fats": "4 г",
        "Urglevodi": "22 г"
    },
    {
        "Title": "Десерт Вишнёвый пирожок [Макдоналдс]",
        "Calories": "230 кКал",
        "Proteins": "2 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Десерт Вишнёвый пирожок McDonalds [Макдоналдс]",
        "Calories": "230 кКал",
        "Proteins": "2 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Десерт Макфлурри Де Люкс карамельно-шоколадный [Макдоналдс]",
        "Calories": "375 кКал",
        "Proteins": "6 г",
        "Fats": "10 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Десерт Макфлурри Де Люкс клубнично-шоколадный [Макдоналдс]",
        "Calories": "330 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "54 г"
    },
    {
        "Title": "Десерт Макфлурри с рисовыми шариками [Макдоналдс]",
        "Calories": "340 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Десерт Макфлурри с шоколадно-вафельной крошкой [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Десерт Маффин с чёрной смородиной [Макдоналдс]",
        "Calories": "470 кКал",
        "Proteins": "7 г",
        "Fats": "31 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Десерт Маффин с шоколадом [Макдоналдс]",
        "Calories": "480 кКал",
        "Proteins": "7 г",
        "Fats": "32 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Десерт Мороженое с карамелью [Макдоналдс]",
        "Calories": "335 кКал",
        "Proteins": "5 г",
        "Fats": "9 г",
        "Urglevodi": "58 г"
    },
    {
        "Title": "Десерт Мороженое с клубникой [Макдоналдс]",
        "Calories": "275 кКал",
        "Proteins": "5 г",
        "Fats": "7 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Десерт Мороженое с шоколадом [Макдоналдс]",
        "Calories": "325 кКал",
        "Proteins": "6 г",
        "Fats": "11 г",
        "Urglevodi": "50 г"
    },
    {
        "Title": "Десерт Мусс Шоколадный [Макдоналдс]",
        "Calories": "353 кКал",
        "Proteins": "3,1 г",
        "Fats": "24 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Десерт Спелая Вишня с Бисквитом [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "3,8 г",
        "Fats": "6,8 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Джем Клубничный [Макдоналдс]",
        "Calories": "240 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Дикая Клюква [Макдоналдс]",
        "Calories": "198 кКал",
        "Proteins": "0 г",
        "Fats": "4,2 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Донат [Макдоналдс]",
        "Calories": "263 кКал",
        "Proteins": "2,5 г",
        "Fats": "15 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "Донат с Шоколадным Кремом [Макдоналдс]",
        "Calories": "371 кКал",
        "Proteins": "3,8 г",
        "Fats": "23 г",
        "Urglevodi": "37 г"
    },
    {
        "Title": "Завтрак двойной МакМаффин с яйцом и свиной котлетой [Макдоналдс]",
        "Calories": "615 кКал",
        "Proteins": "39 г",
        "Fats": "33 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Завтрак двойной Фреш МакМаффин [Макдоналдс]",
        "Calories": "550 кКал",
        "Proteins": "28 г",
        "Fats": "36 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Завтрак МакМаффин с яйцом и беконом [Макдоналдс]",
        "Calories": "305 кКал",
        "Proteins": "18 г",
        "Fats": "14 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Завтрак МакМаффин с яйцом и свиной котлетой [Макдоналдс]",
        "Calories": "425 кКал",
        "Proteins": "26 г",
        "Fats": "21 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "Завтрак МакМаффин с яйцом и сыром [Макдоналдс]",
        "Calories": "275 кКал",
        "Proteins": "16 г",
        "Fats": "12 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Завтрак МакМаффин со свиной котлетой [Макдоналдс]",
        "Calories": "345 кКал",
        "Proteins": "19 г",
        "Fats": "15 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "Завтрак МакТост [Макдоналдс]",
        "Calories": "235 кКал",
        "Proteins": "11 г",
        "Fats": "9 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "Завтрак МакТост с ветчиной [Макдоналдс]",
        "Calories": "260 кКал",
        "Proteins": "14 г",
        "Fats": "10 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "Завтрак Фреш МакМаффин [Макдоналдс]",
        "Calories": "380 кКал",
        "Proteins": "19 г",
        "Fats": "18 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Завтрак Хашбраун [Макдоналдс]",
        "Calories": "140 кКал",
        "Proteins": "1 г",
        "Fats": "8 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Завтрак Чикен Фреш МакМаффин [Макдоналдс]",
        "Calories": "355 кКал",
        "Proteins": "13 г",
        "Fats": "15 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Заправка Цезарь [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "1,8 г",
        "Fats": "11 г",
        "Urglevodi": "3,7 г"
    },
    {
        "Title": "Згапари [Макдоналдс]",
        "Calories": "367 кКал",
        "Proteins": "9,7 г",
        "Fats": "19 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Кантрибургер [Макдоналдс]",
        "Calories": "306 кКал",
        "Proteins": "15 г",
        "Fats": "11 г",
        "Urglevodi": "36 г"
    },
    {
        "Title": "Капучино (0,2 L) [Макдоналдс]",
        "Calories": "78 кКал",
        "Proteins": "3,6 г",
        "Fats": "4,4 г",
        "Urglevodi": "5,9 г"
    },
    {
        "Title": "Капучино (0,3 L) [Макдоналдс]",
        "Calories": "123 кКал",
        "Proteins": "5,7 г",
        "Fats": "6,9 г",
        "Urglevodi": "9,4 г"
    },
    {
        "Title": "Капучино без Сахара (0,3 L) [Макдоналдс]",
        "Calories": "89 кКал",
        "Proteins": "4,5 г",
        "Fats": "4,5 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Капучино Большой (0,3 L) [Макдоналдс]",
        "Calories": "114 кКал",
        "Proteins": "5,6 г",
        "Fats": "6,4 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Капучино Гранд (0,4 L) [Макдоналдс]",
        "Calories": "130 кКал",
        "Proteins": "6 г",
        "Fats": "7 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Капучино Гранд без Сахара (0,4 L) [Макдоналдс]",
        "Calories": "156 кКал",
        "Proteins": "7,2 г",
        "Fats": "8,8 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Капучино Карамель (0,3 L) [Макдоналдс]",
        "Calories": "175 кКал",
        "Proteins": "7 г",
        "Fats": "6,5 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Капучино Лесной Орех (0,3 L) [Макдоналдс]",
        "Calories": "175 кКал",
        "Proteins": "7 г",
        "Fats": "6,5 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Карри [Макдоналдс]",
        "Calories": "158 кКал",
        "Proteins": "0,7 г",
        "Fats": "1,3 г",
        "Urglevodi": "34,4 г"
    },
    {
        "Title": "Карри Снек Ролл [Макдоналдс]",
        "Calories": "350 кКал",
        "Proteins": "12 г",
        "Fats": "16 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Картофель по-Деревенски [Макдоналдс]",
        "Calories": "243 кКал",
        "Proteins": "3,4 г",
        "Fats": "11 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Картофель по-деревенски McDonalds [Макдоналдс]",
        "Calories": "330 кКал",
        "Proteins": "4 г",
        "Fats": "15 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Картофель фри (большая порция) [Макдоналдс]",
        "Calories": "505 кКал",
        "Proteins": "8 г",
        "Fats": "26 г",
        "Urglevodi": "66 г"
    },
    {
        "Title": "Картофель Фри (Большой) [Макдоналдс]",
        "Calories": "434 кКал",
        "Proteins": "5,2 г",
        "Fats": "21 г",
        "Urglevodi": "54 г"
    },
    {
        "Title": "Картофель Фри (Детская Порция) [Макдоналдс]",
        "Calories": "240 кКал",
        "Proteins": "3 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Картофель фри (маленькая порция) [Макдоналдс]",
        "Calories": "235 кКал",
        "Proteins": "3 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Картофель Фри (Маленькая) [Макдоналдс]",
        "Calories": "231 кКал",
        "Proteins": "2,8 г",
        "Fats": "11 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Картофель фри (стандартная порция) [Макдоналдс]",
        "Calories": "340 кКал",
        "Proteins": "5 г",
        "Fats": "17 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Картофель Фри (Стандартный) [Макдоналдс]",
        "Calories": "330 кКал",
        "Proteins": "3,9 г",
        "Fats": "16 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Картофель фри McDonalds (большая порция) [Макдоналдс]",
        "Calories": "445 кКал",
        "Proteins": "5 г",
        "Fats": "22 г",
        "Urglevodi": "54 г"
    },
    {
        "Title": "Картофель фри McDonalds (маленькая порция) [Макдоналдс]",
        "Calories": "240 кКал",
        "Proteins": "3 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Картофель фри McDonalds (средняя порция) [Макдоналдс]",
        "Calories": "340 кКал",
        "Proteins": "5 г",
        "Fats": "17 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Картофель Фри Маленький [Макдоналдс]",
        "Calories": "240 кКал",
        "Proteins": "3 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Картофельные Дипы [Макдоналдс]",
        "Calories": "361 кКал",
        "Proteins": "5 г",
        "Fats": "17 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Картофельный Оладушек [Макдоналдс]",
        "Calories": "132 кКал",
        "Proteins": "1,3 г",
        "Fats": "7,7 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Картошка по-Бельгийски [Макдоналдс]",
        "Calories": "204 кКал",
        "Proteins": "1,8 г",
        "Fats": "14 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Картошка по-Деревенски [Макдоналдс]",
        "Calories": "331 кКал",
        "Proteins": "4,6 г",
        "Fats": "15 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Картошка по-Техасски Фри [Макдоналдс]",
        "Calories": "436 кКал",
        "Proteins": "8,7 г",
        "Fats": "25 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Картошка Фри [Макдоналдс]",
        "Calories": "240 кКал",
        "Proteins": "3 г",
        "Fats": "12 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Картошка Фри Средняя Порция [Макдоналдс]",
        "Calories": "330 кКал",
        "Proteins": "3,9 г",
        "Fats": "16 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Кетчуп [Макдоналдс]",
        "Calories": "36 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "6,2 г"
    },
    {
        "Title": "Кленовый Пекан [Макдоналдс]",
        "Calories": "340 кКал",
        "Proteins": "4 г",
        "Fats": "23 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Клюква и Изюм [Макдоналдс]",
        "Calories": "63 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Кока-Кола (0,25 L) [Макдоналдс]",
        "Calories": "110 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Кока-Кола (0,4 L) [Макдоналдс]",
        "Calories": "170 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Кока-Кола (0,5 L) [Макдоналдс]",
        "Calories": "210 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "53 г"
    },
    {
        "Title": "Кока-Кола Лайт [Макдоналдс]",
        "Calories": "2 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кока-Кола Макфизз Ваниль (0,4 L) [Макдоналдс]",
        "Calories": "127 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Коктейль ванильный [Макдоналдс]",
        "Calories": "400 кКал",
        "Proteins": "10 г",
        "Fats": "10 г",
        "Urglevodi": "68 г"
    },
    {
        "Title": "Коктейль ванильный McDonalds 400 мл [Макдоналдс]",
        "Calories": "385 кКал",
        "Proteins": "9 г",
        "Fats": "7 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Коктейль Клубничный [Макдоналдс]",
        "Calories": "385 кКал",
        "Proteins": "9 г",
        "Fats": "7 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Коктейль клубничный McDonalds 400 мл [Макдоналдс]",
        "Calories": "385 кКал",
        "Proteins": "9 г",
        "Fats": "7 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Коктейль Молочный Дольче Малина [Макдоналдс]",
        "Calories": "235 кКал",
        "Proteins": "5,7 г",
        "Fats": "4,3 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Коктейль Шоколадный [Макдоналдс]",
        "Calories": "395 кКал",
        "Proteins": "10 г",
        "Fats": "8 г",
        "Urglevodi": "70 г"
    },
    {
        "Title": "Коктейль шоколадный McDonalds 400 мл [Макдоналдс]",
        "Calories": "395 кКал",
        "Proteins": "10 г",
        "Fats": "8 г",
        "Urglevodi": "70 г"
    },
    {
        "Title": "Кофе (0,2 L) [Макдоналдс]",
        "Calories": "7 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "0,6 г"
    },
    {
        "Title": "Кофе (0,3 L) [Макдоналдс]",
        "Calories": "10 кКал",
        "Proteins": "0,9 г",
        "Fats": "0 г",
        "Urglevodi": "0,9 г"
    },
    {
        "Title": "Кофе Глясе (0,3 L) [Макдоналдс]",
        "Calories": "123 кКал",
        "Proteins": "3,6 г",
        "Fats": "3,3 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Кофе Гляссе [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "4 г",
        "Fats": "3 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Кофе Латте [Макдоналдс]",
        "Calories": "132 кКал",
        "Proteins": "6,1 г",
        "Fats": "7,4 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Кофе Мокко [Макдоналдс]",
        "Calories": "230 кКал",
        "Proteins": "9 г",
        "Fats": "8 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Кофе Сливочная Арабика [Макдоналдс]",
        "Calories": "298 кКал",
        "Proteins": "6 г",
        "Fats": "22 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Кофе Флэт Уайт (0,3 L) [Макдоналдс]",
        "Calories": "113 кКал",
        "Proteins": "5,8 г",
        "Fats": "6 г",
        "Urglevodi": "8,9 г"
    },
    {
        "Title": "Креветки в Кляре [Макдоналдс]",
        "Calories": "267 кКал",
        "Proteins": "12,5 г",
        "Fats": "13,5 г",
        "Urglevodi": "22,9 г"
    },
    {
        "Title": "Круассан [Макдоналдс]",
        "Calories": "191 кКал",
        "Proteins": "3,5 г",
        "Fats": "11 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Круассан с Сыром и Прованскими Травами [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "7 г",
        "Fats": "17 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Куриные Крылышки (4) [Макдоналдс]",
        "Calories": "184 кКал",
        "Proteins": "20 г",
        "Fats": "11 г",
        "Urglevodi": "1,5 г"
    },
    {
        "Title": "Куриные Крылышки (6) [Макдоналдс]",
        "Calories": "292 кКал",
        "Proteins": "32 г",
        "Fats": "16 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Куриные Крылышки (9) [Макдоналдс]",
        "Calories": "415 кКал",
        "Proteins": "45 г",
        "Fats": "24 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Куриные Крылышки [Макдоналдс]",
        "Calories": "99 кКал",
        "Proteins": "6,1 г",
        "Fats": "6,5 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Куриные Крылья [Макдоналдс]",
        "Calories": "973 кКал",
        "Proteins": "60 г",
        "Fats": "63 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Куриные Наггетсы [Макдоналдс]",
        "Calories": "45 кКал",
        "Proteins": "2,8 г",
        "Fats": "2,3 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Латте (0,3 L) [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "6 г",
        "Fats": "7 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Латте Гранд (0,4 L) [Макдоналдс]",
        "Calories": "130 кКал",
        "Proteins": "6,5 г",
        "Fats": "7 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Лимонад Вишня [Макдоналдс]",
        "Calories": "139 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Лимонад Гренадин [Макдоналдс]",
        "Calories": "79 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Лимонад Гуава [Макдоналдс]",
        "Calories": "140 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Лимонад Малина [Макдоналдс]",
        "Calories": "139 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Лимонный Треугольник [Макдоналдс]",
        "Calories": "130 кКал",
        "Proteins": "1,3 г",
        "Fats": "6,9 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Лимонный Чизкейк [Макдоналдс]",
        "Calories": "281 кКал",
        "Proteins": "7 г",
        "Fats": "17 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Макарони [Макдоналдс]",
        "Calories": "75 кКал",
        "Proteins": "1,1 г",
        "Fats": "3,4 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Макзавтрак Блины с джемом [Макдоналдс]",
        "Calories": "303 кКал",
        "Proteins": "7 г",
        "Fats": "3 г",
        "Urglevodi": "57 г"
    },
    {
        "Title": "Макзавтрак Блины с мёдом [Макдоналдс]",
        "Calories": "308 кКал",
        "Proteins": "7 г",
        "Fats": "3 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Макзавтрак Блины стандартные [Макдоналдс]",
        "Calories": "235 кКал",
        "Proteins": "7 г",
        "Fats": "3 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Макзавтрак двойной МакМаффин с яйцом и свиной котлетой [Макдоналдс]",
        "Calories": "645 кКал",
        "Proteins": "36 г",
        "Fats": "41 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Макзавтрак двойной Фреш МакМаффин [Макдоналдс]",
        "Calories": "560 кКал",
        "Proteins": "27 г",
        "Fats": "35 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "Макзавтрак МакМаффин с яйцом и беконом [Макдоналдс]",
        "Calories": "310 кКал",
        "Proteins": "17 г",
        "Fats": "14 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макзавтрак МакМаффин с яйцом и свиной котлетой [Макдоналдс]",
        "Calories": "435 кКал",
        "Proteins": "24 г",
        "Fats": "25 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макзавтрак МакМаффин с яйцом и сыром [Макдоналдс]",
        "Calories": "275 кКал",
        "Proteins": "15 г",
        "Fats": "11 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макзавтрак МакМаффин со свиной котлетой [Макдоналдс]",
        "Calories": "360 кКал",
        "Proteins": "17 г",
        "Fats": "20 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макзавтрак МакТост [Макдоналдс]",
        "Calories": "255 кКал",
        "Proteins": "10 г",
        "Fats": "10 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Макзавтрак МакТост с ветчиной [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "14 г",
        "Fats": "11 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Макзавтрак Овсяная каша с джемом [Макдоналдс]",
        "Calories": "200 кКал",
        "Proteins": "4 г",
        "Fats": "4 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Макзавтрак Овсяная каша с клюквой и изюмом [Макдоналдс]",
        "Calories": "212 кКал",
        "Proteins": "4,3 г",
        "Fats": "4 г",
        "Urglevodi": "38 г"
    },
    {
        "Title": "Макзавтрак Овсяная каша с мёдом [Макдоналдс]",
        "Calories": "210 кКал",
        "Proteins": "4 г",
        "Fats": "4 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Макзавтрак Овсяная каша стандартная [Макдоналдс]",
        "Calories": "150 кКал",
        "Proteins": "4 г",
        "Fats": "4 г",
        "Urglevodi": "23 г"
    },
    {
        "Title": "Макзавтрак Снек Ролл с омлетом и беконом [Макдоналдс]",
        "Calories": "320 кКал",
        "Proteins": "16 г",
        "Fats": "16 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макзавтрак Снек Ролл с омлетом и свиной котлетой [Макдоналдс]",
        "Calories": "435 кКал",
        "Proteins": "22 г",
        "Fats": "26 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макзавтрак Фреш МакМаффин [Макдоналдс]",
        "Calories": "400 кКал",
        "Proteins": "18 г",
        "Fats": "21 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "Макзавтрак Хашбраун [Макдоналдс]",
        "Calories": "135 кКал",
        "Proteins": "1 г",
        "Fats": "8 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Макзавтрак Чикен Фреш МакМаффин [Макдоналдс]",
        "Calories": "365 кКал",
        "Proteins": "19 г",
        "Fats": "13 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Макмаффин с Яйцом и Беконом [Макдоналдс]",
        "Calories": "317 кКал",
        "Proteins": "18 г",
        "Fats": "15 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Макмаффин с Яйцом и Ветчиной [Макдоналдс]",
        "Calories": "312 кКал",
        "Proteins": "20 г",
        "Fats": "14 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макмаффин с Яйцом и Свиной Котлетой [Макдоналдс]",
        "Calories": "434 кКал",
        "Proteins": "25 г",
        "Fats": "25 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Макмаффин с Яйцом и Сыром [Макдоналдс]",
        "Calories": "289 кКал",
        "Proteins": "16 г",
        "Fats": "13 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Макмаффин со Свиной Котлетой [Макдоналдс]",
        "Calories": "344 кКал",
        "Proteins": "18 г",
        "Fats": "18 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Макпирог Клубничный Чизкейк [Макдоналдс]",
        "Calories": "186 кКал",
        "Proteins": "3 г",
        "Fats": "7 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макпирог с Вишней [Макдоналдс]",
        "Calories": "255 кКал",
        "Proteins": "3 г",
        "Fats": "13 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Макпирог Шоколадно-Апельсиновый [Макдоналдс]",
        "Calories": "294 кКал",
        "Proteins": "3 г",
        "Fats": "14 г",
        "Urglevodi": "38 г"
    },
    {
        "Title": "Максанди с Карамелью [Макдоналдс]",
        "Calories": "241 кКал",
        "Proteins": "5 г",
        "Fats": "5 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Максанди с Шоколадом [Макдоналдс]",
        "Calories": "243 кКал",
        "Proteins": "5,7 г",
        "Fats": "6,8 г",
        "Urglevodi": "39,5 г"
    },
    {
        "Title": "Мактост [Макдоналдс]",
        "Calories": "255 кКал",
        "Proteins": "10 г",
        "Fats": "10 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Мактост с Ветчиной [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "14 г",
        "Fats": "11 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Мактост с Ветчиной и Сыром [Макдоналдс]",
        "Calories": "265 кКал",
        "Proteins": "14 г",
        "Fats": "11 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "Мактост с Грибами и Сыром [Макдоналдс]",
        "Calories": "243 кКал",
        "Proteins": "8,8 г",
        "Fats": "11 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Мактост с Сыром [Макдоналдс]",
        "Calories": "240 кКал",
        "Proteins": "10 г",
        "Fats": "9,7 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Макфлури Гуава [Макдоналдс]",
        "Calories": "343 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,2 г",
        "Urglevodi": "61 г"
    },
    {
        "Title": "Макфлури Де Люкс Ананас [Макдоналдс]",
        "Calories": "334 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,2 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Макфлури Де Люкс Крем-Брюле [Макдоналдс]",
        "Calories": "322 кКал",
        "Proteins": "6 г",
        "Fats": "6 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Макфлури Де Люкс Мокко [Макдоналдс]",
        "Calories": "360 кКал",
        "Proteins": "7,2 г",
        "Fats": "11 г",
        "Urglevodi": "57 г"
    },
    {
        "Title": "Макфлури Де Люкс Персик [Макдоналдс]",
        "Calories": "347 кКал",
        "Proteins": "6,7 г",
        "Fats": "8,2 г",
        "Urglevodi": "61 г"
    },
    {
        "Title": "Макфлури Де Люкс с Бисквитом и Карамелью [Макдоналдс]",
        "Calories": "400 кКал",
        "Proteins": "7,1 г",
        "Fats": "11 г",
